inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
JSBHOULPNAWAMB	InChI=1S/C3H10N3O4P/c4-3(5-1-2-7)6-11(8,9)10/h7H,1-2H2,(H5,4,5,6,8,9,10)	C3H10N3O4P	1	-2999.53282859624	""	C(CO)NC(=N)NP(=O)(O)O	-2.17700005	""	KEGG Mine
PFNGXJDMFFHXES	InChI=1S/C3H10N3O4P/c4-3(5)6-1-2-10-11(7,8)9/h1-2H2,(H4,4,5,6)(H2,7,8,9)	C3H10N3O4P	2	-3003.8677977785896	""	C(COP(=O)(O)O)NC(=N)N	-2.12100005	""	PubChem:(15875101);KEGG Mine
HYRHZPPPPSDXPY	InChI=1S/C3H8N3O3P/c1-2-9-10(7,8)3-5-6-4/h2-3H2,1H3,(H,7,8)	C3H8N3O3P	3	-3005.5126216123017	azidomethyl(ethoxy)phosphinic acid	CCOP(=O)(CN=[N+]=[N-])O	-0.605000019	""	PubChem:(21588440)
CFWZOSNDCAKHDD	InChI=1S/C3H10N3O4P/c1-5-11(4,9)10-3-2-6(7)8/h2-3H2,1H3,(H3,4,5,9)	C3H10N3O4P	4	-3014.749852577314	N-[amino(2-nitroethoxy)phosphoryl]methanamine	CNP(=O)(N)OCCN(=O)=O	-2.01200008	""	PubChem:(20283571)
BWOOPFICZMBESL	InChI=1S/C3H8N3O3P/c1-2-5-3(4)6-10(7,8)9/h1H,2H2,(H5,4,5,6,7,8,9)	C3H8N3O3P	5	-3016.1347702964936	[(N''-ethylcarbamimidoyl)amino]phosphonic acid	[CH]CNC(=N)NP(=O)(O)O	-1.04499996	""	PubChem:(59630122)
STRGMPWGQNJEBX	InChI=1S/C4H7NO6/c5-11-2(4(9)10)1(6)3(7)8/h1-2,6H,5H2,(H,7,8)(H,9,10)	C4H7NO6	6	-3017.222052344269	""	C(C(C(=O)O)ON)(C(=O)O)O	-2.74799991	""	PubChem:(88258730 117877400)
DTVVPWROHRCCBY	InChI=1S/C3H10N3O4P/c4-1-3(7)6-10-11(8,9)2-5/h1-2,4-5H2,(H,6,7)(H,8,9)	C3H10N3O4P	7	-3020.5227209425325	""	C(C(=NOP(=O)(CN)O)O)N	-2.2980001	""	PubChem:(53778917)
QHGBMBCKYOFOBZ	InChI=1S/C4H7NO6/c5-11-4(10)2(7)1(6)3(8)9/h1-2,6-7H,5H2,(H,8,9)	C4H7NO6	8	-3021.7677618180064	""	C(C(C(=O)ON)O)(C(=O)O)O	-3.29699993	""	PubChem:(12598411 89355402)
CZFNTAHFNMBOQF	InChI=1S/C3H8N3O3P/c1-6(2)3(4)5-10(7,8)9/h1H,2H3,(H4,4,5,7,8,9)	C3H8N3O3P	9	-3022.736704149279	[(E)-[amino-(dimethylamino)methylidene]amino]phosphonic acid	C#N(C)C(=N)NP(=O)(O)O	-0.984000027	""	PubChem:(59630124)
DNZOJKWZPZNGEO	InChI=1S/C3H8N3O3P/c4-6-5-2-1-3-10(7,8)9/h1-3H2,(H2,7,8,9)	C3H8N3O3P	10	-3024.552433279153	""	C(CN=[N+]=[N-])CP(=O)(O)O	-0.83099997	""	PubChem:(102286204)
HXMCALRGVVKGJD	InChI=1S/C4H7NO6/c5-4(10)11-3(9)1(6)2(7)8/h1,3,6,9H,(H2,5,10)(H,7,8)	C4H7NO6	11	-3024.8341004067274	""	C(C(=O)O)(C(O)OC(=N)O)O	-1.26199996	""	PubChem:(88566877)
AIMKIFGMXREFEV	InChI=1S/C3H8N3O3P/c1-3(2)9-10(7,8)6-5-4/h3H,1-2H3,(H,7,8)	C3H8N3O3P	12	-3027.7742095995027	""	CC(C)OP(=O)(N=[N+]=[N-])O	0.158000007	""	PubChem:(53644694)
ORDQGXSLSOGBQJ	InChI=1S/C4H7NO6/c6-2(4(9)10)1(5-11)3(7)8/h1-2,5-6,11H,(H,7,8)(H,9,10)	C4H7NO6	13	-3028.9058186421767	""	C(C(C(=O)O)O)(C(=O)O)NO	-1.96899998	""	YMDB Mine;KEGG Mine
VHCIVWNRXIKSOT	InChI=1S/C4H7NO6/c5-4(10)11-1(2(6)7)3(8)9/h1-2,6-7H,(H2,5,10)(H,8,9)	C4H7NO6	14	-3028.990962099401	""	C(C(O)O)(C(=O)O)OC(=N)O	-1.26199996	""	PubChem:(88985647)
XNPBOXJZNPFGAX	InChI=1S/C4H7NO6/c5-11-4(10)2(7)1(6)3(8)9/h2,4,7,10H,5H2,(H,8,9)	C4H7NO6	15	-3032.71345919479	""	C(=O)(C(C(O)ON)O)C(=O)O	-3.11400008	""	PubChem:(57188298 57257176)
JVIXEQNSHZOGHU	InChI=1S/C3H8N3O3P/c4-3-5-1-2-6(3)10(7,8)9/h1-2H2,(H2,4,5)(H2,7,8,9)	C3H8N3O3P	16	-3033.897045272178	""	C1CN(C(=N)N1)P(=O)(O)O	0.291999996	""	PubChem:(68986513)
QTJQZHYFXUGHRY	InChI=1S/C3H8N3O3P/c4-2-1-3-9-10(5-7)6-8/h1-4H2	C3H8N3O3P	17	-3035.9222410282646	""	C(CN)COP(N=O)N=O	-0.757000029	""	PubChem:(88529897)
HOLUTRIGSDRMFX	InChI=1S/C4H7NO6/c6-3(7)2(4(8)9)1-5(10)11/h2-3,6-7H,1H2,(H,8,9)	C4H7NO6	18	-3038.511446545102	""	C(C(C(O)O)C(=O)O)N(=O)=O	-2.16400003	""	KEGG Mine
BPWYKMVMHHKPJR	InChI=1S/C4H7NO6/c6-1(3(8)5-11)2(7)4(9)10/h1-2,6-7,11H,(H,5,8)(H,9,10)	C4H7NO6	19	-3044.0136873737583	2,3-dihydroxy-4-(hydroxyamino)-4-oxobutanoic acid	C(C(C(=O)O)O)(C(=NO)O)O	-1.995	""	PubChem:(18934290)
FPBUSFLJVLHKBP	InChI=1S/C3H8N3O3P/c7-10(8,9)6-3-4-1-2-5-3/h1-2H2,(H4,4,5,6,7,8,9)	C3H8N3O3P	20	-3046.7188532506307	""	C1CN=C(N1)NP(=O)(O)O	-0.588999987	""	PubChem:(68986515)
AEJQSNGUVZMXPS	InChI=1S/C3H8N3O3P/c1-3(7)2-10(4,9)6-5-8/h2H2,1H3,(H3,4,6,8,9)	C3H8N3O3P	21	-3046.7475346156025	""	CC(=O)CP(=O)(N)N=NO	-2.05299997	""	PubChem:(20226282)
PQQDNDAIZDACJE	InChI=1S/C4H7NO6/c5-4(11,3(9)10)1(6)2(7)8/h1,6,11H,5H2,(H,7,8)(H,9,10)	C4H7NO6	22	-3047.3773288965017	""	C(C(=O)O)(C(C(=O)O)(N)O)O	-5.35599995	""	PubChem:(57210913 92004853);KEGG Mine
DEOUNWCWVXSTSA	InChI=1S/C4H7NO6/c6-4(7)3-10-1-2-11-5(8)9/h1-3H2,(H,6,7)	C4H7NO6	23	-3056.2322794862753	""	C(CON(=O)=O)OCC(=O)O	-0.354999989	""	PubChem:(87356870 87356871)
MCMWVRJOUXEIQX	InChI=1S/C3H8N3O3P/c7-10(8-5-9-10)6-2-1-4-3-6/h4-5H,1-3H2	C3H8N3O3P	24	-3062.8240682492187	""	C1CN(CN1)P2(=O)ONO2	-0.418000013	""	PubChem:(88525492)
KUPUVJSIZYITEP	InChI=1S/C3H10N3O4P/c1-3(9,2(7)8)6-11(4,5)10/h9H,1H3,(H,7,8)(H5,4,5,6,10)	C3H10N3O4P	25	-3069.689469450199	""	CC(C(=O)O)(NP(=O)(N)N)O	-5.20100021	""	PubChem:(87757507)
PYSIPRNUUWXLJX	InChI=1S/C4H7NO6/c5-4(1(6)7,2(8)9)3(10)11/h1,6-7H,5H2,(H,8,9)(H,10,11)	C4H7NO6	26	-3071.3607421762986	""	C(C(C(=O)O)(C(=O)O)N)(O)O	-4.67600012	""	EcoCyc Mine;KEGG Mine
HMELKTFMLAZTEJ	InChI=1S/C4H7NO6/c1-3(11-5(8)9)2-10-4(6)7/h3H,2H2,1H3,(H,6,7)	C4H7NO6	27	-3074.5954061883785	""	CC(COC(=O)O)ON(=O)=O	0.79400003	""	PubChem:(118238752 122700422)
JCKGNCDVCSNYBT	InChI=1S/C4H7NO6/c5-2(11-4(8)9)1-10-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)	C4H7NO6	28	-3076.766202346611	""	C(C(N)OC(=O)O)OC(=O)O	-0.629999995	""	PubChem:(91288348)
TUSPQKKFFUESJF	InChI=1S/C4H7NO6/c5-2(4(7)11-9)1-3(6)10-8/h2,8-9H,1,5H2	C4H7NO6	29	-3077.5358500356	2-aminobutanediperoxoic acid	C(C(C(=O)OO)N)C(=O)OO	-2.53900003	""	PubChem:(19931523)
GXNNMKVMEDFVEY	InChI=1S/C4H7NO6/c6-3(10-8)1-5-2-4(7)11-9/h5,8-9H,1-2H2	C4H7NO6	30	-3077.811452532896	""	C(C(=O)OO)NCC(=O)OO	-2.41000009	""	PubChem:(87564210)
RNWYSZJLINCUJZ	InChI=1S/C4H7NO6/c6-2(7)1-5-3(8,9)4(5,10)11/h8-11H,1H2,(H,6,7)	C4H7NO6	31	-3082.696814522015	""	C(C(=O)O)N1C(C1(O)O)(O)O	-1.27499998	""	PubChem:(88013176)
QGUQILNERMMRPH	InChI=1S/C4H7NO6/c1-3(7)10-5-11-4(8)9-2-6/h5-6H,2H2,1H3	C4H7NO6	32	-3082.8217823554014	""	CC(=O)ONOC(=O)OCO	-0.191	""	PubChem:(91179790)
ISKHEIPOYKPKGV	InChI=1S/C4H7NO6/c6-4(7)10-2-1-3-11-5(8)9/h1-3H2,(H,6,7)	C4H7NO6	33	-3096.6616139646285	""	C(COC(=O)O)CON(=O)=O	0.691999972	""	PubChem:(118238709 118238711)
HVWGHDHKLXBLEC	InChI=1S/C4H7NO6/c1-10-4(7)3(6)2-11-5(8)9/h8-9H,2H2,1H3	C4H7NO6	34	-3110.9468114551323	""	COC(=O)C(=O)CON(O)O	-1.85300004	""	PubChem:(89112362)
NFHNFQPGGDMSKP	InChI=1S/C4H7NO6/c6-3(7)2(4(8)9)1-5(10)11/h1,3,5-7,10H,(H,8,9)	C4H7NO6	35	-3115.5668733701064	""	C(=C(C(O)O)C(=O)O)[NH+](O)[O-]	-2.57599998	""	KEGG Mine
HILZUTVYXMYACF	InChI=1S/C4H7NO6/c1-4(6)9-2-3-10-11-5(7)8/h2-3H2,1H3	C4H7NO6	36	-3119.0308450019875	""	CC(=O)OCCOON(=O)=O	0.483999997	""	PubChem:(100959004)
AQEIKJDSGKJTDY	InChI=1S/C4H9NO7/c6-1-2(7,8)4(11,12)5-3(1,9)10/h1,5-12H	C4H9NO7	37	-3138.3009643969813	""	C1(C(C(NC1(O)O)(O)O)(O)O)O	0.185000002	""	PubChem:(90705827)
